valence,year,acousticness,artists,danceability,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Genre,duration_min
339.0,2016,23.0,['BTS'],0.357,498.0,0,0UDCfleTgwihlnOUxbzokR,1.99e-06,3,269.0,-6589.0,1,Awake,66.0,2016-10-10,0.0332,"142,816",Pop,3.76935
197.0,2016,762.4442,['Johannes Bornlöf'],0.533,0.0842,0,4JX3QGip45EV6Ne0uvV9NK,0.0008825,8,111.0,-17.49,1,Reminiscence,64.0,2016-06-17,0.0494,"61,773",Pop,2.5457833333333335
0.0148,2016,762.4442,"['Rain Sounds', 'Rain Sounds & White Noise', 'Relaxing Rain Sounds', 'Meditation Rain Sounds', 'Sleep Sound Library', 'Rain Sounds Sleep']",0.13,653.0,0,1IGh7oA0ClbylSxrlbK8kK,0.0008825,2,175.0,-19770.898999999998,1,A Gentle Thunderstorm,58.0,2016-03-01,61.0,"86,728",Pop,1.5179583333333329
0.0395,2016,0.492,"['Jordan Rakei', 'Tom Misch']",546.0,404.0,0,3O5JIwSON3KBaoyMUsjLjn,0.0008825,7,115.0,-7441.0,1,Midnight Mischief - Tom Misch Remix,66.0,2016-09-19,0.0353,92.07,Pop,4.434783333333333
745.0,2016,547.0,"['Piso 21', 'Maluma']",0.76,838.0,0,5hEM0JchdVzQ5PwvSfITeX,1.3e-06,7,0.0664,-3828.0,0,Me llamas (feat. Maluma) - Remix,71.0,2016-12-02,0.0529,93.05,Pop,3.5053833333333335
166.0,2016,399.0,['Charlie Burg'],532.0,319.0,0,5HKv1sFHbXgmXBih203HxT,2.52e-05,5,138.0,-7461.0,1,I Don't Wanna Be Okay Without You,62.0,2016-12-20,0.0288,"62,984",Pop,4.063283333333334
0.35,2016,0.0635,['Drake'],623.0,0.74,1,4PA16FAl8LPmFmOhARawdV,0.0,1,366.0,-6942.0,1,Weston Road Flows,59.0,2016-05-06,292.43835,82.877,Pop,4.22555
266.0,2016,0.0178,"['Wiz Khalifa', 'Lil Uzi Vert']",852.0,764.0,1,6LTsvaebP6V9tJFvZxqi5M,0.0,8,336.0,-4283.0,0,Pull Up (feat. Lil Uzi Vert),58.0,2016-05-25,0.0631,"132,981",Pop,3.4565166666666665
856.0,2016,192.0,['JT Music'],775.0,857.0,0,4v0zHVexOKpWOHaiTEaZh0,0.0,8,268.0,-5397.0,1,To the Bone,60.0,2016-11-22,0.0354,100.02,Pop,4.89
182.0,2016,0.31,"['nothing,nowhere.']",615.0,521.0,0,2rzzlMrfwWdmJnSilwRqBM,1.6e-06,2,0.0978,-8849.0,1,"I'm Sorry, I'm Trying",60.0,2016-04-01,0.0483,"139,438",Pop,3.4160666666666666
222.0,2016,0.0905,['Overtime'],0.58,0.666,1,4hexDDErC1cS0SF4Eqrz8k,0.0,3,0.178,-6664.0,0,Hunger in My Stomach,55.0,2016-05-03,0.0337,"132,997",Pop,4.721333333333333
194.0,2016,655.0,['KALEO'],368.0,267.0,0,1dX6oGAG5PaexuPj29PsYd,2.24e-05,8,0.0834,-9395.0,0,I Can't Go on Without You,65.0,2016-06-10,0.0428,91.88,Pop,5.345625
0.22,2016,258.0,"['Masego', 'Medasin']",691.0,0.67,0,3l75jB2gKi4VpgklWIbTOz,0.0008825,1,117.0,-4471.0,1,Sunday Vibes,62.0,2016-04-05,0.0644,170.066,Pop,3.7694666666666667
277.0,2016,0.00927,"['Agust D', 'SURAN']",485.0,828.0,0,41sIKltzKnhFsDXWTKjO3R,0.0,11,325.0,-4505.0,0,So Far Away,65.0,2016-08-16,112.0,"93,723",Pop,5.345625
865.0,2016,0.0392,['Bruno Mars'],662.0,705.0,0,6ObpR8ek44tvWefQRcSo8K,2.38e-06,1,105.0,-6.56,0,Calling All My Lovelies,63.0,2016-11-17,0.0399,"159,996",Pop,4.168
485.0,2016,228.0,['The Lumineers'],536.0,775.0,0,3MvtzgklFDhOAC3lQJR09S,0.000143,8,0.0947,-6765.0,1,Cleopatra,54.0,2016-04-08,0.0394,"151,393",Pop,3.3568833333333337
0.891,2016,762.0,['Kevin Morby'],826.0,423.0,0,0prVUHQu2xr6pI5iEbKtxo,0.0008825,4,105.0,-11127.0,1,Beautiful Strangers,64.0,2016-10-27,0.0445,"100,042",Pop,5.345625
728.0,2016,451.0,"['Los Cadetes De Linares', 'Lupe Tijerina y Rosendo Cantu']",626.0,578.0,0,0vjefNvtMdFmw7LOBA2NOp,0.0,8,0.17,-5.92,1,Una Pagina Mas,62.0,2016-04-25,0.0271,"93,928",Pop,2.7093333333333334
433.0,2016,241.0,['Two Feet'],688.0,349.0,0,7tZdkPtebOG29TzPPHlsem,0.0008825,6,374.0,-7182.0,0,Quick Musical Doodles,67.0,2016-07-29,0.27,"169,773",Pop,2.4
101.0,2016,762.4442,['Beyoncé'],0.33,0.357,1,2FNPJWVdGxYhWaotd6rULS,1.76e-05,10,0.19,-10171.0,1,Sandcastles,61.0,2016-04-23,0.0348,"84,119",Pop,3.0453333333333332
602.0,2016,142.0,"['Tech N9ne', 'Logic', 'Joyner Lucas']",0.663,774.0,1,7tof6xjzkgAQqBAHLa1r4r,0.0,1,434.8503,-5.46,1,Sriracha,58.0,2016-12-09,292.43835,"90,059",Pop,3.79155
964.0,2016,314.0,['Gerardo Ortiz'],0.58,841.0,0,7yAwyQ2np0KRjeXsGwirez,0.0,2,199.0,-4073.0,0,Dámaso,64.0,2016-02-19,0.0324,165.936,Pop,2.6504499999999998
267.0,2016,0.0992,"['Cheat Codes', 'Dante Klein']",0.681,774.0,0,3aLWuWKHaTV4Ok7LKvXRYn,0.0,1,0.35,-3167.0,0,Let Me Hold You (Turn Me On),63.0,2016-04-13,0.0787,"102,924",Pop,2.7070833333333337
718.0,2016,444.0,['Tomppabeats'],675.0,495.0,0,3pUMsLZIy50bhHOR8K8EKG,0.0008825,10,162.0,-11151.0,0,Far Away,55.0,2016-05-06,0.0957,"73,117",Pop,1.5179583333333329
238.0,2016,0.351,['Tim McGraw'],457.0,636.0,0,3dNhdwu8RcaVdrDZ1cAtzx,7.01e-06,0,111.0,-3.41,1,My Little Girl,56.0,2016-10-21,0.0262,"144,686",Pop,3.6426666666666665
517.0,2016,0.0372,['Little Mix'],0.566,855.0,0,0lUSd7TCG8srh6HpIAEIWL,0.000157,7,181.0,-4016.0,1,Power,68.0,2016-11-18,211.0,172.966,Pop,4.1306666666666665
185.0,2016,536.0,['J. Cole'],595.0,416.0,1,3MWlVSkoLS1e66nlZ2tuWJ,0.0,10,293.0,-10957.0,0,For Whom The Bell Tolls,58.0,2016-12-09,0.0366,"74,556",Pop,2.131333333333333
863.0,2016,0.53,['The 1975'],792.0,662.0,0,59RNdFA4oFNIvTIvaBxqgQ,0.0008825,8,0.0598,-6516.0,1,Paris,55.0,2016-02-26,0.0356,"117,012",Pop,4.88445
561.0,2016,132.0,['Mac Miller'],606.0,534.0,0,2puHJmjL4jvO19aEA7kzcb,1.1e-06,1,0.148,-6904.0,1,Soulmate,58.0,2016-09-16,292.43835,"111,044",Pop,4.54955
966.0,2016,594.0,['Kanye West'],0.756,374.0,1,5CGS4UovzA7ftCJkLVXQju,0.0,5,217.0,-7966.0,1,I Love Kanye,59.0,2016-06-10,292.43835,80.326,Pop,1.5179583333333329
0.7,2016,0.0951,['Chris Lane'],532.0,883.0,0,6gXuwld0PRtinePSXV2Vn1,0.0,0,304.0,-2.743,0,Fix,56.0,2016-07-12,0.0352,"99,995",Pop,3.170666666666667
0.0863,2016,762.4442,['Ruelle'],335.0,251.0,0,3CV4lFELdziNM1OnHU8nwz,0.0,2,111.0,-6225.0,1,I Get to Love You,62.0,2016-02-12,0.0317,"153,298",Pop,3.9893666666666667
236.0,2016,0.891,['Russ'],514.0,0.32,1,4vzV11MKDc82D9r1YV61MQ,0.0,9,0.0977,-9669.0,1,Moonlight in Atlanta,58.0,2016-01-15,0.144,"76,916",Pop,2.725
426.0,2016,0.0207,['Jason Aldean'],434.0,921.0,0,3bzE57iNavJJxXL9GgBiOK,0.0008825,10,116.0,-2248.0,0,They Don't Know,55.0,2016-09-09,0.0688,"171,945",Pop,3.2551166666666664
509.0,2016,139.0,['TWICE'],0.548,885.0,0,4CeE0LU1SkHshwHeMfPwqk,0.0,6,0.0716,-1.48,1,CHEER UP,67.0,2016-04-25,125.0,"172,946",Pop,3.4808833333333333
654.0,2016,762.4442,['KALEO'],779.0,486.0,0,0lwUIYJfWGB8qUEAJtYfb6,5.76e-05,5,0.0992,-7205.0,1,Broken Bones,63.0,2016-06-10,193.0,"123,993",Pop,4.099333333333333
401.0,2016,0.00107,['Big Thief'],419.0,0.704,0,2WTxIQ0ufU7AxT43ZKpllY,3.04e-05,4,161.0,-7819.0,1,Masterpiece,59.0,2016-05-27,0.0288,"72,044",Pop,3.8431
491.0,2016,0.0356,['LOCASH'],505.0,903.0,0,6pyshZbArprWRBXLbYVPO9,0.0,1,127.0,-3699.0,1,I Know Somebody,55.0,2016-06-17,0.037,"88,986",Pop,3.297166666666667
0.41,2016,617.0,"['Chance the Rapper', 'T-Pain', 'Kirk Franklin', 'Eryn Allen Kane', 'Noname']",456.0,609.0,1,2AgnbuzvnfPvq1sAYNB4pj,0.0,7,0.0724,-6439.0,0,"Finish Line / Drown (feat. T-Pain, Kirk Franklin, Eryn Allen Kane & Noname)",57.0,2016-05-27,292.43835,"86,368",Pop,5.345625
614.0,2016,234.0,['J. Cole'],698.0,487.0,1,77IAeEz8LEchPN8UNjaTJ2,0.00086,7,0.0724,-9887.0,0,Foldin Clothes,58.0,2016-12-09,292.43835,161.943,Pop,5.282
431.0,2016,0.0324,['Young Thug'],742.0,0.559,1,5MD2QLnFM2ChpKAh33z0zr,0.0,5,0.0987,-5876.0,1,Hercules,57.0,2016-02-05,141.0,"146,923",Pop,4.680516666666667
0.33,2016,0.286,['Florida Georgia Line'],477.0,848.0,0,31x4wWBghN7f5PiEZUmcAW,4.77e-05,6,0.673,-5419.0,1,Smooth,56.0,2016-08-26,0.0558,"161,014",Pop,2.8366666666666664
706.0,2016,302.0,['Toddler Tunes'],901.0,526.0,0,749a3IktgztaKcRg3zmQvv,0.0,1,0.054,-7296.0,0,Itsy Bitsy Spider,59.0,2016-03-01,0.0362,"109,946",Pop,2.2909
361.0,2016,0.819,['I Prevail'],565.0,579.0,0,4Qt5o43KerMzgh0PNPm6Q1,0.0,2,0.0681,-6.627,1,My Heart I Surrender,58.0,2016-10-21,0.0276,133.08,Pop,3.450883333333333
546.0,2016,0.31,['Mila J'],703.0,669.0,1,5xjTqz4aYQeBnFhwMPmfx9,0.0,11,115.0,-7.002,0,Kickin Back,56.0,2016-06-16,0.0648,"115,139",Pop,3.3739166666666667
0.0302,2016,762.4442,"['Edvard Grieg', 'Alessio Bax']",0.296,0.0435,0,2GJFu2G9fhaYFrOoX9bejs,0.0008825,0,0.0786,-29.73,1,"Lyric Pieces, Book 5, Op. 54: Nocturne",61.0,2016-01-08,0.0411,"72,282",Pop,3.67955
273.0,2016,0.0675,['Beach Goons'],693.0,439.0,1,7dBaJLQhmLFGeoZiNhra6m,0.0008825,4,112.0,-11646.0,1,Without U,57.0,2016-11-21,0.0276,"113,942",Pop,4.082133333333333
424.0,2016,508.0,"['Kimiko Glenn', 'Jessie Mueller', 'Keala Settle', 'Waitress Original Broadway Cast Ensemble']",0.734,464.0,0,4tG0cdbL7v4pQ8RWOqLDHx,0.0,10,0.0769,-6.452,1,When He Sees Me,58.0,2016-06-03,0.0449,"121,925",Pop,3.7180000000000004
294.0,2016,476.0,"['Roy Woods', 'MadeinTYO']",711.0,462.0,1,49VzL5oBsUICN7U34T98b9,3.86e-05,10,108.0,-7.132,0,Instinct (feat. MadeinTYO),59.0,2016-12-23,55.0,84.04,Pop,2.9051833333333335
0.216,2016,0.0209,['Beyoncé'],455.0,535.0,0,2RQAG0wQt35UzAPEyVJFWN,0.0008825,9,126.0,-10602.0,0,Love Drought,59.0,2016-04-23,0.0426,157.01,Pop,3.957333333333333
642.0,2016,0.0457,['Mac Miller'],737.0,782.0,1,3DORsoGpr8l2xsaZE9baq5,0.0,4,236.0,-5057.0,0,Wake Up,57.0,2016-06-03,141.0,"109,354",Pop,3.915633333333333
142.0,2016,536.0,['Adele'],333.0,341.0,0,6oQRvWaoFDJpTTnaWdzhXt,0.0,9,109.0,-6025.0,0,Love in the Dark,58.0,2016-06-24,0.0304,"109,812",Pop,4.765783333333333
0.566,2016,613.0,['The Lumineers'],664.0,573.0,0,0HP8e0rfD5dkxTYMPq3BF6,0.000363,5,0.0857,-6519.0,1,Ophelia,54.0,2016-04-08,0.0277,"76,023",Pop,2.6682833333333336
272.0,2016,0.33,['OneRepublic'],359.0,713.0,0,05sCp83gcMm1iecYydKJS3,0.0,5,324.0,-4526.0,1,Let's Hurt Tonight,65.0,2016-12-02,0.0366,"61,519",Pop,3.242
379.0,2016,0.0154,['BTS'],636.0,799.0,0,1WpxXAGAGpF2OoVFCytYtS,3.95e-06,6,218.0,-4671.0,1,Hold Me Tight,65.0,2016-05-02,257.0,"139,953",Pop,4.566533333333334
0.0923,2016,0.83,['Birdtalker'],328.0,185.0,0,3PgZ3mM7KT9YubwfrYqb7H,7.3e-05,0,117.0,-12.1,1,My Lover,58.0,2016-12-02,0.0365,"71,454",Pop,4.493266666666667
0.641,2016,0.000439,['RADWIMPS'],321.0,906.0,0,2DLrgv7HhJanCuD8L9uJLR,0.0,11,0.0862,-3967.0,1,Zenzenzense - movie ver.,66.0,2016-08-24,141.0,"189,776",Pop,4.764666666666667
0.288,2016,48.0,"['ScHoolboy Q', 'E-40']",0.786,569.0,1,7pda6TLAbVGxUjIUtbiNt0,0.0,1,119.0,-5461.0,1,Dope Dealer,57.0,2016-07-08,125.0,"82,027",Pop,3.70245
109.0,2016,762.4442,['Peter Sandberg'],235.0,116.0,0,7McExzjmhDI5NQ6l4D9XR9,0.0008825,4,122.0,-19770.898999999998,1,Remove The Complexities,63.0,2016-06-17,0.0328,167.941,Pop,2.2611333333333334
562.0,2016,0.0711,"['Domo Genesis', 'Anderson .Paak']",753.0,594.0,1,2Nh2cMryoXl7BrZoIeN2Pr,0.0,1,391.0,-9486.0,0,Dapper (feat. Anderson .Paak),59.0,2016-03-25,0.0816,"112,568",Pop,3.2182166666666663
339.0,2016,254.0,['Ski Mask The Slump God'],743.0,411.0,1,7t2eWdGWBTAxaXxaGqq9ts,0.0,2,292.0,-7343.0,1,Life Is Short,58.0,2016-11-04,292.43835,"119,693",Pop,2.3442833333333337
185.0,2016,0.0546,['Rihanna'],0.42,466.0,1,3HQcsqRjRdruUjkbDSgmVF,0.0008825,9,298.0,-5.298,1,Woo,60.0,2016-01-28,0.0326,"115,004",Pop,3.92645
0.0359,2016,0.94,['Deep Sleep Music Collective'],135.0,0.00214,0,7MO1iUivRn2ZT7gzrJpMjl,0.0008825,0,0.0968,-19770.898999999998,1,Calm Ocean Waves,62.0,2016-11-07,0.0479,"68,657",Pop,1.9561333333333333
599.0,2016,101.0,"['Solange', 'Lil Wayne']",0.827,477.0,1,22DHmfJa31hKpc2Lg0gVBV,4.15e-05,0,0.0908,-5025.0,1,Mad (feat. Lil Wayne),59.0,2016-09-30,254.0,"119,807",Pop,3.9248833333333333
419.0,2016,0.00242,['Adam Counts'],503.0,0.66,0,4WjRsHqfE9pyoPjOoHb5HS,0.0,1,293.0,-2888.0,1,Sleigh Bells,57.0,2016-12-04,221.0,"183,601",Pop,2.1860166666666667
0.729,2016,0.00458,['The Growlers'],716.0,0.74,0,6Ig2iLUX11ZNpI7EBCZqyt,0.0,7,161.0,-6229.0,1,City Club,58.0,2016-09-30,0.0278,110.52,Pop,3.2788
0.0381,2016,762.4442,['Deep Sleep Music Collective'],108.0,0.000711,0,7qJikccNesdXmTeaXoJfhb,0.0008825,0,108.0,-19770.898999999998,1,Sleep Music (Gentleness),62.0,2016-11-07,0.0485,"81,684",Pop,2.037116666666667
0.23,2016,364.0,['Charlie Puth'],696.0,517.0,0,6GBMbvX7sqyOxT5wWK4hgN,0.0,2,197.0,-8379.0,0,Dangerously,55.0,2016-01-29,0.0366,"112,291",Pop,3.3188833333333334
0.549,2016,0.0872,"['DJ Drama', 'Skeme', 'Lyquin', 'Chris Brown']",477.0,647.0,1,0MkruAJ99HAHNc36HKkcAK,0.0,3,119.0,-4657.0,0,Wishing,56.0,2016-07-22,292.43835,"109,879",Pop,4.205116666666666
358.0,2016,614.0,['Bazzi'],516.0,414.0,0,1kFToCzZBG7clK0axbKVWH,0.0,9,0.0851,-6335.0,0,Alone,59.0,2016-11-11,0.0351,"110,126",Pop,3.2725333333333335
199.0,2016,0.00189,"['Big Gigantic', 'Logic', 'ROZES']",628.0,877.0,0,2M71Inc9camxaIGtmQ6I87,0.0,10,228.0,-3016.0,0,"All of Me (feat. Logic, ROZES)",57.0,2016-08-26,41.0,"142,034",Pop,3.8028166666666667
527.0,2016,172.0,['Fetty Wap'],647.0,0.673,1,6BOtDFg6GJm0rPUDuNmx57,0.0,5,223.0,-5.992,1,Wake Up,55.0,2016-04-22,0.176,179.971,Pop,3.7333333333333334
826.0,2016,0.0185,['Brent Cobb'],0.666,0.74,0,3zQGSeIVIj3k41gi1MaToN,0.0,7,0.0741,-7606.0,1,Diggin' Holes,55.0,2016-10-07,31.0,"120,056",Pop,2.871783333333333
249.0,2016,528.0,['Kodak Black'],684.0,609.0,1,7Kbf1qDeDqshPsG2eSonFy,0.0,1,132.0,-8638.0,1,Gave It All I Got,55.0,2016-06-10,0.0787,"145,077",Pop,3.550483333333333
0.829,2016,504.0,['Calibre 50'],711.0,609.0,0,6CmFzaTvg7lRSAWwHmBDfj,0.0,10,139.0,-4488.0,1,Amor Del Bueno,63.0,2016-09-23,0.0348,138.104,Pop,3.223116666666667
257.0,2016,0.678,['Amos Lee'],652.0,0.24,0,1pLbS57mLE8iG4njSQIAtX,0.0008825,10,0.0784,-15691.0,1,Wait Up For Me,59.0,2016-09-19,0.0295,83.02,Pop,3.75245
879.0,2016,0.0676,['Kevin Gates'],763.0,0.656,1,3Ec6M3rgVtxrA4V3YHWz0v,0.0,2,159.0,-6533.0,1,Kno One,54.0,2016-01-29,0.0823,"149,981",Pop,3.56955
562.0,2016,0.0415,['Adele'],0.69,524.0,0,3LGxef3inmn5jMLGDz9lqw,3.16e-06,6,0.17,-8.39,0,Send My Love (To Your New Lover),58.0,2016-05-16,103.0,"164,023",Pop,3.7180000000000004
0.492,2016,0.00301,['Dagames'],0.661,825.0,0,6qJs5clnatFfW1mwhbPRV3,0.0008825,1,152.0,-9409.0,1,Break My Mind,60.0,2016-08-26,0.0456,"130,013",Pop,3.9316
266.0,2016,0.0333,['$uicideBoy$'],718.0,0.806,1,0VEHWGFb33FO0OREIjH1DZ,1.88e-06,4,151.0,-6114.0,0,Say Cheese And Die,58.0,2016-09-11,116.0,"94,961",Pop,2.6958333333333333
451.0,2016,0.0386,['Jason Aldean'],482.0,823.0,0,3esPcn43N0CytAtcY9V30C,3.69e-05,9,0.0948,-4.446,1,A Little More Summertime,54.0,2016-09-09,0.0661,"167,665",Pop,3.659116666666667
345.0,2016,0.00758,['Timeflies'],0.786,687.0,1,6cREm4bV7V79Yxdilx9HDo,0.0,0,434.8503,-5914.0,1,Once In a While,61.0,2016-03-18,141.0,"105,021",Pop,3.586
0.78,2016,0.00381,"['Zay Hilfigerrr', 'Zayion McCall']",807.0,887.0,0,1lItf5ZXJc1by9SbPeljFd,0.0,1,391.0,-3892.0,1,Juju on That Beat (TZ Anthem),62.0,2016-09-30,275.0,"160,517",Pop,2.4040666666666666
552.0,2016,0.00464,"['The Knocks', 'POWERS']",631.0,0.94,0,42TrdbXsmLybxUGJczYbrJ,0.000805,2,324.0,-3.52,1,Classic (feat. POWERS),57.0,2016-03-04,49.0,"101,961",Pop,4.141783333333334
132.0,2016,0.549,['Jessie Mueller'],606.0,223.0,0,7CBrUf50mf2IqcRZla38by,0.0,6,115.0,-8567.0,1,She Used to Be Mine,59.0,2016-06-03,0.0356,"125,097",Pop,4.342883333333333
262.0,2016,139.0,['ScHoolboy Q'],892.0,0.548,1,5sqHFfmw7MMc1L85BN8802,0.0,6,114.0,-8449.0,0,THat Part - Black Hippy Remix,57.0,2016-07-16,0.33,"112,962",Pop,4.80875
333.0,2016,306.0,['Sjowgren'],612.0,725.0,0,4gsR34XSIE2fUY4odwZqym,0.0008825,7,0.0548,-5602.0,1,Seventeen,58.0,2016-08-05,0.0417,"146,011",Pop,3.7611166666666667
406.0,2016,547.0,['John Mayer'],0.729,546.0,0,0j2WBxWZnWti5TpSxjJvPb,0.0008825,7,0.0651,-9305.0,1,Love on the Weekend,65.0,2016-11-17,0.0285,"119,941",Pop,3.5437833333333333
665.0,2016,0.0478,"['SIAMES', 'Tish Planes']",638.0,659.0,0,5XeIQO9gGkGo54naYVVeJP,0.000195,11,434.8503,-7023.0,0,Mr. Fear,61.0,2016-08-02,0.0277,"107,991",Pop,4.108483333333333
0.891,2016,565.0,['Gerardo Ortiz'],0.683,414.0,0,1nK0XDR5ZdBfBMfkS5SXRF,2.35e-06,4,243.0,-5857.0,0,¿Por Qué Terminamos?,63.0,2016-04-15,0.0326,"141,928",Pop,3.028
0.661,2016,219.0,['Cody Johnson'],462.0,0.71,0,4EETgKkkLxXrsrc0q50K1P,2.47e-06,2,0.0924,-6474.0,1,Half a Song,54.0,2016-08-05,0.0364,"197,763",Pop,3.525116666666667
338.0,2016,0.876,['SALES'],825.0,482.0,0,0ARp9mXXpPflIwehy25kCa,0.0008825,2,101.0,-8.29,1,Big Sis,59.0,2016-04-20,0.0378,"99,991",Pop,2.7733333333333334
735.0,2016,0.00458,['Kane Brown'],0.592,769.0,0,6oJe2ZmepeYTtsHedYwwLr,1.09e-06,1,0.0934,-7154.0,1,There Goes My Everything,55.0,2016-03-25,0.0256,"136,046",Pop,2.7337833333333332
0.0391,2016,104.0,"['21 Savage', 'Metro Boomin']",0.829,0.357,1,2kE82JhBcoS7mimFO1SqqX,8.35e-05,1,0.0799,-11543.0,1,No Advance,57.0,2016-07-15,0.28,108.09,Pop,4.607783333333333
873.0,2016,76.0,['Daddy Yankee'],899.0,626.0,0,7gcMKL3lnDxsp4bIXyv6Zk,0.0,6,0.0631,-4228.0,0,Shaky Shaky,66.0,2016-04-08,292.0,"88,007",Pop,3.905333333333333
464.0,2016,201.0,['VÉRITÉ'],674.0,593.0,1,34i4yxPrHWquuR4kjiivFO,0.000529,11,209.0,-6.47,0,Somebody Else,58.0,2016-09-09,0.0582,"116,995",Pop,3.8846166666666666
199.0,2016,459.0,['Stephen'],0.323,0.558,0,5lJH3o6AFW9Aig1CdRdAF1,2.81e-06,5,0.676,-5.292,0,Crossfire,63.0,2016-05-10,292.43835,73.552,Pop,4.508516666666667
867.0,2016,389.0,['Hijos De Leyva'],0.78,457.0,0,76rKWImNi8CG2RnhzKkELv,0.0,6,0.137,-8502.0,0,Humo Trankilizante,57.0,,0.0383,"109,991",Pop,2.42
207.0,2016,762.4442,"['Mac Miller', 'Bilal']",465.0,225.0,1,1OubIZ0ARYCUq5kceYUQiO,0.0008825,4,0.18,-12637.0,0,Congratulations (feat. Bilal),59.0,2016-09-16,0.0455,57.75,Pop,4.273783333333333
445.0,2016,0.0874,['Bad Suns'],621.0,843.0,0,277XsneDiv30dhONPCOmrF,0.000196,6,106.0,-5.412,1,Off She Goes,54.0,2016-09-16,0.0315,132.01,Pop,3.9406666666666665
153.0,2016,487.0,['Michael Kiwanuka'],489.0,404.0,0,0qprlw0jfsW4H9cG0FFE0Z,0.0008825,8,0.14,-7815.0,1,Cold Little Heart,67.0,2016-07-15,0.0261,108.01,Pop,5.345625
747.0,2016,0.000181,['With Confidence'],0.54,949.0,0,27oxSfW0iib7w0NG4zf9Fp,2.39e-05,7,434.8503,-4.23,0,Voldemort,58.0,2016-06-17,0.0702,"103,458",Pop,3.0092333333333334
0.22,2016,0.00591,"['Charles Bradley', 'The Budos Band']",373.0,469.0,0,1fOc4Kf82a6J1C9gS5sE0d,0.0008825,0,0.0656,-7282.0,1,Changes,61.0,2016-04-01,0.0415,150.74,Pop,5.345625
257.0,2016,0.00415,['Demi Lovato'],628.0,0.74,0,7xrA11O07xo57Bbg6p4hck,0.0,5,277.0,-4836.0,0,Body Say,61.0,2016-07-01,0.0358,86.983,Pop,3.23155
782.0,2016,327.0,"['Farruko', 'Sean Paul']",0.756,0.689,0,2QAwkI8L0UVBpjHJ6PwBzn,0.0,10,0.0586,-3.87,0,Passion Whine,67.0,2016-02-22,0.0648,"162,006",Pop,3.5552
0.832,2016,294.0,['St. Paul & The Broken Bones'],0.61,752.0,0,2eM4Ew20VXdjBhm6a6Cs9l,0.0008825,10,116.0,-5062.0,0,Flow with It (You Got Me Feeling Like),58.0,2016-09-09,0.0389,"89,995",Pop,3.2811166666666667
698.0,2016,519.0,['Johnnyswim'],612.0,409.0,0,5V2tLRgrwtQjTrCxmYVLZ8,0.0,7,0.0554,-6.797,1,First Try,55.0,2016-10-14,0.0292,"78,969",Pop,2.9438666666666666
405.0,2016,0.66,['Rihanna'],399.0,203.0,1,6K4Co1NQyOnoFEJMkZHkln,0.000163,4,0.27,-11649.0,1,James Joint,59.0,2016-01-28,0.0298,"134,202",Pop,1.5179583333333329
0.692,2016,0.0142,['Green Day'],0.54,902.0,0,19YmvsVCetCBeVj6O2mljR,0.0,1,0.0756,-3577.0,1,Still Breathing,62.0,2016-10-07,0.0442,"75,033",Pop,3.746
348.0,2016,762.4442,['Rachel Platten'],557.0,0.4,0,7xbXQeepclfQNqI3mLPb3c,0.0008825,0,107.0,-8.16,1,Better Place,60.0,2016-01-01,0.0274,"100,205",Pop,2.939783333333333
526.0,2016,134.0,['Pretty Lights'],535.0,505.0,0,2M6tHJVrNXZta3Hsjbi70z,1.95e-05,7,0.63,-8.357,1,Only Yesterday,55.0,2016-03-18,0.0269,"90,057",Pop,5.345625
386.0,2016,0.0234,"['JoJo', 'Wiz Khalifa']",522.0,0.577,1,7AVF7kutqdQyamkw6q4d7x,0.0,0,0.15,-6782.0,1,Fuck Apologies. (feat. Wiz Khalifa),58.0,2016-10-14,292.43835,"191,662",Pop,3.2568833333333336
449.0,2016,433.0,['Florida Georgia Line'],632.0,725.0,0,14KAAbogyA9EJjYUyOJrRB,0.0,0,0.0992,-5711.0,1,Grow Old,55.0,2016-08-26,0.0275,139.86,Pop,3.844
355.0,2016,366.0,"['Yuna', 'Usher']",0.678,414.0,0,3Txcx4jhuiTZSvhAL0WaRc,3.78e-06,9,0.0885,-10144.0,0,Crush,60.0,2016-05-20,0.0498,"130,031",Pop,4.052216666666667
601.0,2016,762.4442,"['Mac Miller', 'CeeLo Green']",0.641,637.0,1,4k5UZm89ZX0YAHUp55zpt9,0.0008825,3,131.0,-9.43,0,We (feat. CeeLo Green),58.0,2016-09-16,0.0579,"138,869",Pop,5.321216666666667
593.0,2016,129.0,['Jon Bellion'],735.0,665.0,0,2JXNOtb0ANe6MzgRYDQG2J,0.0,5,0.0803,-5933.0,1,Morning In America,54.0,2016-06-10,0.0819,"102,018",Pop,4.4325
504.0,2016,453.0,['dodie'],667.0,667.0,0,71SidvkT6LCBHRZI858TsQ,0.0008825,9,434.8503,-10578.0,1,Absolutely Smitten,58.0,2016-11-18,0.0346,"118,952",Pop,3.0166666666666666
0.788,2016,0.0285,['High Valley'],599.0,931.0,0,2p2cCrOaNrIOLk5ArtlHy6,0.0,11,102.0,-3662.0,1,She's With Me,55.0,2016-11-18,0.0517,"111,012",Pop,3.005033333333333
371.0,2016,762.4442,['LeeHi'],609.0,246.0,0,06L1apH8kLF47dbhZ4Zg9A,0.0,8,0.0825,-8449.0,1,BREATHE,67.0,2016-03-09,0.0376,"123,773",Pop,4.81655
